name,modelfile,evidencefile,orderfile,num_evid,width,depth,logSS,num_vars,avg_states,max_states,num_factors,avg_scope,max_scope,sparsity,sparsity_std,values_std,MPE,MPLP,PR,LBP
1qcf,1qcf.uai,1qcf.uai.evid,1qcf.uai.ord,0,30,73,37.72,392,21.66,81,1614,1.76,2,0.0,0.02,11.46,,,,
1qgq,1qgq.uai,1qgq.uai.evid,1qgq.uai.ord,0,22,49,21.39,218,20.18,81,923,1.76,2,0.0,0.02,11.8,-155.501734,,,
1qhq,1qhq.uai,1qhq.uai.evid,1qhq.uai.ord,0,10,25,9.39,106,12.03,81,328,1.68,2,0.01,0.04,12.47,-104.034092,,,
1qhv,1qhv.uai,1qhv.uai.evid,1qhv.uai.ord,0,17,32,16.87,173,15.15,81,609,1.72,2,0.0,0.02,11.47,-96.230866,,,
1qjp,1qjp.uai,1qjp.uai.evid,1qjp.uai.ord,0,10,26,12.2,106,17.55,81,357,1.7,2,0.0,0.02,12.03,-38.946074,,,
1qks,1qks.uai,1qks.uai.evid,1qks.uai.ord,0,42,109,53.0,926,18.24,81,3711,1.75,2,0.0,0.03,12.27,,,,
1qlw,1qlw.uai,1qlw.uai.evid,1qlw.uai.ord,0,49,94,58.73,519,17.59,81,2100,1.75,2,0.0,0.03,11.42,,,,
1qnt,1qnt.uai,1qnt.uai.evid,1qnt.uai.ord,0,12,29,11.94,132,19.04,81,452,1.71,2,0.0,0.03,11.57,-56.029403,,,
1qpk,1qpk.uai,1qpk.uai.evid,1qpk.uai.ord,0,40,70,45.62,332,18.16,81,1478,1.78,2,0.0,0.02,12.74,,,,
1qqf,1qqf.uai,1qqf.uai.evid,1qqf.uai.ord,0,26,54,28.4,229,19.66,81,923,1.75,2,0.0,0.03,12.31,-167.266231,,,
1qre,1qre.uai,1qre.uai.evid,1qre.uai.ord,0,10,37,11.08,175,14.4,81,529,1.67,2,0.0,0.02,11.56,-76.065764,,,
1qrp,1qrp.uai,1qrp.uai.evid,1qrp.uai.ord,0,14,38,11.72,277,10.12,81,869,1.68,2,0.0,0.03,11.77,,,,
1qsq,1qsq.uai,1qsq.uai.evid,1qsq.uai.ord,0,17,42,22.54,134,24.72,81,550,1.76,2,0.0,0.02,11.8,-59.343964,,,
1qst,1qst.uai,1qst.uai.evid,1qst.uai.ord,0,18,42,21.42,144,24.59,81,644,1.78,2,0.0,0.03,12.43,-91.392626,,,
1qt9,1qt9.uai,1qt9.uai.evid,1qt9.uai.ord,0,9,20,8.22,83,14.82,81,259,1.68,2,0.0,0.03,11.58,-65.449292,,-59.674991,
1qto,1qto.uai,1qto.uai.evid,1qto.uai.ord,0,9,21,9.87,97,16.23,81,305,1.68,2,0.0,0.01,11.94,-30.953469,,,
1r69,1r69.uai,1r69.uai.evid,1r69.uai.ord,0,10,20,10.84,54,23.85,81,203,1.73,2,0.0,0.01,10.22,-17.800907,,,
1rb9,1rb9.uai,1rb9.uai.evid,1rb9.uai.ord,0,7,13,5.24,42,15.0,81,128,1.67,2,0.0,0.0,12.6,-20.168161,,-18.403615,
1rcf,1rcf.uai,1rcf.uai.evid,1rcf.uai.ord,0,19,39,17.51,142,17.97,81,573,1.75,2,0.0,0.03,12.28,-104.520533,,,
1rcy,1rcy.uai,1rcy.uai.evid,1rcy.uai.ord,0,10,29,9.1,123,15.74,81,396,1.69,2,0.0,0.02,11.79,-52.584449,,,
1rec,1rec.uai,1rec.uai.evid,1rec.uai.ord,0,19,42,18.72,168,23.23,81,682,1.75,2,0.0,0.02,12.5,-132.066255,,,
1rfs,1rfs.uai,1rfs.uai.evid,1rfs.uai.ord,0,8,24,8.31,102,15.63,81,328,1.69,2,0.0,0.01,12.16,-57.083418,,-50.644962,
1rgp,1rgp.uai,1rgp.uai.evid,1rgp.uai.ord,0,18,45,17.22,174,17.13,81,651,1.73,2,0.0,0.02,11.53,-107.122865,,,
1rh4,1rh4.uai,1rh4.uai.evid,1rh4.uai.ord,0,3,10,5.07,21,38.0,81,58,1.64,2,0.02,0.07,15.5,-1.892051,,0.70145,
1ris,1ris.uai,1ris.uai.evid,1ris.uai.ord,0,10,25,12.95,88,25.95,81,350,1.75,2,0.01,0.04,12.57,-39.469973,,,
1rl6,1rl6.uai,1rl6.uai.evid,1rl6.uai.ord,0,9,39,10.39,137,22.06,81,454,1.7,2,0.0,0.02,11.28,-35.525735,,,
1rpj,1rpj.uai,1rpj.uai.evid,1rpj.uai.ord,0,15,35,18.02,222,21.51,81,840,1.74,2,0.0,0.03,10.95,-132.800705,,,
1rro,1rro.uai,1rro.uai.evid,1rro.uai.ord,0,13,27,14.62,93,19.4,81,345,1.73,2,0.0,0.02,11.22,-33.258254,,,
1rss,1rss.uai,1rss.uai.evid,1rss.uai.ord,0,13,42,17.31,115,29.32,81,448,1.74,2,0.0,0.03,11.87,-39.136313,,,
1rsy,1rsy.uai,1rsy.uai.evid,1rsy.uai.ord,0,13,29,13.92,119,20.24,81,413,1.71,2,0.0,0.01,12.56,-55.141861,,,
1rzl,1rzl.uai,1rzl.uai.evid,1rzl.uai.ord,0,5,13,6.03,65,17.71,81,178,1.63,2,0.0,0.02,10.24,-33.48358,,-29.31816,
1sfp,1sfp.uai,1sfp.uai.evid,1sfp.uai.ord,0,11,24,9.66,99,17.09,81,342,1.71,2,0.0,0.01,11.85,-42.346789,,,
1skz,1skz.uai,1skz.uai.evid,1skz.uai.ord,0,9,22,11.52,92,22.66,81,311,1.7,2,0.0,0.01,9.08,-47.977101,,,
1sra,1sra.uai,1sra.uai.evid,1sra.uai.ord,0,15,38,18.1,140,20.85,81,606,1.77,2,0.0,0.02,11.56,-77.640585,,,
1svy,1svy.uai,1svy.uai.evid,1svy.uai.ord,0,8,23,8.25,80,22.59,81,270,1.7,2,0.01,0.03,12.36,-44.199208,,-38.586928,
1t1d,1t1d.uai,1t1d.uai.evid,1t1d.uai.ord,0,15,31,15.98,92,22.79,81,390,1.76,2,0.0,0.03,13.15,-60.031598,,,
1tad,1tad.uai,1tad.uai.evid,1tad.uai.ord,0,32,89,43.87,845,20.08,81,3522,1.76,2,0.0,0.03,11.39,,,,
1tfe,1tfe.uai,1tfe.uai.evid,1tfe.uai.ord,0,18,49,19.52,121,25.45,81,481,1.75,2,0.0,0.03,12.06,-44.359214,,,
1thf,1thf.uai,1thf.uai.evid,1thf.uai.ord,0,20,55,22.72,208,20.93,81,813,1.74,2,0.01,0.03,11.41,-91.752644,,,
1thv,1thv.uai,1thv.uai.evid,1thv.uai.ord,0,15,33,13.11,167,17.8,81,589,1.72,2,0.0,0.01,10.81,-126.815532,,,
1thx,1thx.uai,1thx.uai.evid,1thx.uai.ord,0,10,23,9.07,97,18.43,81,317,1.69,2,0.01,0.04,11.32,-39.13451,,,
1tif,1tif.uai,1tif.uai.evid,1tif.uai.ord,0,10,30,12.16,66,31.68,81,250,1.74,2,0.01,0.03,12.11,-15.752194,,,
1tig,1tig.uai,1tig.uai.evid,1tig.uai.ord,0,11,24,13.79,76,27.51,81,290,1.74,2,0.0,0.02,10.55,-20.323576,,,
1tki,1tki.uai,1tki.uai.evid,1tki.uai.ord,0,40,72,45.95,576,21.86,81,2382,1.76,2,0.0,0.02,11.62,,,,
1tl2,1tl2.uai,1tl2.uai.evid,1tl2.uai.ord,0,18,34,15.82,189,19.08,81,761,1.75,2,0.0,0.02,14.02,-160.68933,,,
1tmy,1tmy.uai,1tmy.uai.evid,1tmy.uai.ord,0,11,25,12.8,97,24.47,81,359,1.73,2,0.0,0.01,10.48,-47.189907,,,
1tn3,1tn3.uai,1tn3.uai.evid,1tn3.uai.ord,0,13,27,13.04,111,19.62,81,412,1.73,2,0.0,0.02,12.15,-86.420944,,,
1toa,1toa.uai,1toa.uai.evid,1toa.uai.ord,0,31,93,34.14,446,19.53,81,1842,1.76,2,0.0,0.02,12.03,,,,
1tyv,1tyv.uai,1tyv.uai.evid,1tyv.uai.ord,0,25,58,26.29,441,17.22,81,1530,1.71,2,0.0,0.02,11.98,,,,
1ug6,1ug6.uai,1ug6.uai.evid,1ug6.uai.ord,0,54,78,60.22,334,19.88,81,1489,1.78,2,0.0,0.03,12.86,,,,
1utg,1utg.uai,1utg.uai.evid,1utg.uai.ord,0,8,21,7.87,65,20.97,81,210,1.69,2,0.0,0.02,11.3,-16.191377,,-11.015368,
1vfy,1vfy.uai,1vfy.uai.evid,1vfy.uai.ord,0,9,26,8.94,63,15.48,81,205,1.69,2,0.0,0.0,10.75,-24.363808,,-20.101519,
1vhh,1vhh.uai,1vhh.uai.evid,1vhh.uai.ord,0,19,38,21.12,133,23.04,81,556,1.76,2,0.0,0.02,11.29,-77.833662,,,
1vin,1vin.uai,1vin.uai.evid,1vin.uai.ord,0,34,51,36.54,225,18.88,81,940,1.76,2,0.0,0.03,11.39,-129.380797,,,
1vls,1vls.uai,1vls.uai.evid,1vls.uai.ord,0,11,40,12.25,119,21.35,81,453,1.74,2,0.0,0.01,11.89,-85.366099,,,
1vom,1vom.uai,1vom.uai.evid,1vom.uai.ord,0,42,110,48.46,641,21.32,81,2646,1.76,2,0.0,0.03,11.97,,,,
1vpi,1vpi.uai,1vpi.uai.evid,1vpi.uai.ord,0,9,31,10.26,101,17.01,81,360,1.72,2,0.0,0.02,11.78,-155.435539,,,
1wad,1wad.uai,1wad.uai.evid,1wad.uai.ord,0,8,31,7.74,91,21.32,81,263,1.65,2,0.0,0.01,11.16,-30.122806,,-24.829966,
1wba,1wba.uai,1wba.uai.evid,1wba.uai.ord,0,17,39,21.14,151,19.87,81,551,1.73,2,0.0,0.02,11.11,-49.812896,,,
1wdn,1wdn.uai,1wdn.uai.evid,1wdn.uai.ord,0,17,38,15.63,185,21.76,81,705,1.74,2,0.0,0.02,12.02,-162.218188,,,
1whi,1whi.uai,1whi.uai.evid,1whi.uai.ord,0,11,23,14.74,101,26.15,81,364,1.72,2,0.0,0.01,9.94,-28.294592,,,
1who,1who.uai,1who.uai.evid,1who.uai.ord,0,10,24,10.26,80,19.62,81,273,1.71,2,0.0,0.02,12.95,-32.848234,,,
1xer,1xer.uai,1xer.uai.evid,1xer.uai.ord,0,9,27,7.87,85,13.71,81,255,1.67,2,0.0,0.01,11.08,-52.466613,,-46.657852,
1xwl,1xwl.uai,1xwl.uai.evid,1xwl.uai.ord,0,23,91,30.93,496,22.91,81,2053,1.76,2,0.0,0.02,11.54,,,,
1xy2,1xy2.uai,1xy2.uai.evid,1xy2.uai.ord,0,2,2,2.05,7,11.86,36,13,1.46,2,0.0,0.0,13.55,0.0,,0.325212,
1ycc,1ycc.uai,1ycc.uai.evid,1ycc.uai.ord,0,15,33,15.42,89,25.67,81,350,1.75,2,0.01,0.03,11.77,-53.775235,,,
1ypc,1ypc.uai,1ypc.uai.evid,1ypc.uai.ord,0,8,18,8.7,56,23.29,81,184,1.7,2,0.01,0.03,10.72,-8.344347,,,
1zon,1zon.uai,1zon.uai.evid,1zon.uai.ord,0,20,36,21.92,161,20.99,81,627,1.74,2,0.0,0.03,11.77,-136.658832,,,
2cav,2cav.uai,2cav.uai.evid,2cav.uai.ord,0,32,65,34.27,311,19.72,81,1124,1.72,2,0.0,0.02,11.75,,,,
2cbp,2cbp.uai,2cbp.uai.evid,2cbp.uai.ord,0,10,22,7.56,77,17.74,81,262,1.71,2,0.0,0.02,12.86,-54.514499,,-49.32578,
2cdv,2cdv.uai,2cdv.uai.evid,2cdv.uai.ord,0,10,22,8.91,85,26.07,81,273,1.69,2,0.0,0.02,11.04,-36.416244,,,
2cy3,2cy3.uai,2cy3.uai.evid,2cy3.uai.ord,0,7,22,7.98,96,22.29,81,278,1.65,2,0.0,0.01,10.85,-30.245557,,-22.829675,
2dpm,2dpm.uai,2dpm.uai.evid,2dpm.uai.ord,0,18,61,20.57,233,20.33,81,936,1.75,2,0.0,0.02,11.48,-123.535118,,,
2dri,2dri.uai,2dri.uai.evid,2dri.uai.ord,0,21,53,24.31,210,21.54,81,734,1.71,2,0.01,0.03,11.18,-78.403554,,,
2e2c,2e2c.uai,2e2c.uai.evid,2e2c.uai.ord,0,13,36,12.1,142,19.06,81,485,1.71,2,0.0,0.02,12.05,-55.534864,,,
2eif,2eif.uai,2eif.uai.evid,2eif.uai.ord,0,9,31,10.08,112,20.79,81,338,1.67,2,0.0,0.02,9.91,-45.009149,,,
2erl,2erl.uai,2erl.uai.evid,2erl.uai.ord,0,5,12,4.09,34,13.09,81,90,1.62,2,0.0,0.01,11.46,-21.171283,,-18.395031,
2fcb,2fcb.uai,2fcb.uai.evid,2fcb.uai.ord,0,11,31,12.59,158,16.08,81,512,1.69,2,0.0,0.02,11.3,-86.528041,,,
2fcr,2fcr.uai,2fcr.uai.evid,2fcr.uai.ord,0,17,35,14.7,143,16.59,81,521,1.73,2,0.0,0.02,11.14,-102.615637,,,
2fdn,2fdn.uai,2fdn.uai.evid,2fdn.uai.ord,0,4,8,3.26,42,9.69,81,94,1.55,2,0.0,0.0,9.09,-24.998806,,-22.055851,
2gdm,2gdm.uai,2gdm.uai.evid,2gdm.uai.ord,0,16,36,15.48,125,18.97,81,461,1.73,2,0.01,0.03,12.16,-119.917161,,,
2hbg,2hbg.uai,2hbg.uai.evid,2hbg.uai.ord,0,11,22,8.91,97,22.05,81,346,1.72,2,0.01,0.03,12.77,-47.183289,,,
2hft,2hft.uai,2hft.uai.evid,2hft.uai.ord,0,11,37,13.23,190,18.16,81,633,1.7,2,0.0,0.02,11.8,-87.114803,,,
2hts,2hts.uai,2hts.uai.evid,2hts.uai.ord,0,14,27,14.39,81,22.37,81,303,1.73,2,0.0,0.02,12.82,-34.524172,,,
2i1b,2i1b.uai,2i1b.uai.evid,2i1b.uai.ord,0,15,28,15.11,140,21.24,81,497,1.72,2,0.0,0.02,11.17,-63.250334,,,
2igd,2igd.uai,2igd.uai.evid,2igd.uai.ord,0,6,16,6.67,50,19.24,81,146,1.66,2,0.0,0.02,12.06,-15.40363,,-11.874753,
2ilk,2ilk.uai,2ilk.uai.evid,2ilk.uai.ord,0,10,50,12.39,142,23.67,81,496,1.71,2,0.0,0.03,12.28,-60.170049,,,
2lhb,2lhb.uai,2lhb.uai.evid,2lhb.uai.ord,0,14,33,14.08,122,19.72,81,440,1.72,2,0.01,0.04,12.02,-55.236351,,,
2lis,2lis.uai,2lis.uai.evid,2lis.uai.ord,0,14,38,16.58,115,24.78,81,495,1.77,2,0.0,0.03,12.44,-79.060607,,,
2mat,2mat.uai,2mat.uai.evid,2mat.uai.ord,0,25,50,25.66,226,19.81,81,865,1.74,2,0.0,0.02,10.63,-96.348199,,,
2mcm,2mcm.uai,2mcm.uai.evid,2mcm.uai.ord,0,4,19,3.94,80,10.14,81,185,1.57,2,0.0,0.0,9.09,-16.866408,,-12.705943,
2mhr,2mhr.uai,2mhr.uai.evid,2mhr.uai.ord,0,22,33,23.34,105,21.92,81,450,1.77,2,0.01,0.03,12.82,-76.341199,,,
2nap,2nap.uai,2nap.uai.evid,2nap.uai.ord,0,47,89,61.85,594,20.42,81,2558,1.77,2,0.0,0.02,11.35,,,,
2ovo,2ovo.uai,2ovo.uai.evid,2ovo.uai.ord,0,6,13,6.56,48,15.81,81,140,1.66,2,0.01,0.03,10.24,-12.006441,,-7.23844,
2pii,2pii.uai,2pii.uai.evid,2pii.uai.ord,0,11,29,10.84,94,22.79,81,301,1.69,2,0.0,0.03,10.42,-20.797908,,,
2pvb,2pvb.uai,2pvb.uai.evid,2pvb.uai.ord,0,15,24,14.27,80,21.59,81,305,1.74,2,0.0,0.02,12.05,-50.137457,,,
2rhe,2rhe.uai,2rhe.uai.evid,2rhe.uai.ord,0,6,23,5.93,92,14.23,81,249,1.63,2,0.0,0.02,12.08,-25.591733,,-19.554094,
2rta,2rta.uai,2rta.uai.evid,2rta.uai.ord,0,9,19,8.52,88,14.65,81,273,1.68,2,0.0,0.01,13.21,-60.801955,,-55.212354,
2sn3,2sn3.uai,2sn3.uai.evid,2sn3.uai.ord,0,7,19,6.29,53,20.19,81,162,1.67,2,0.0,0.02,11.82,-41.180757,,-37.032632,
2tgi,2tgi.uai,2tgi.uai.evid,2tgi.uai.ord,0,7,29,7.33,100,17.12,81,308,1.68,2,0.0,0.03,12.27,-57.411084,,-49.580706,
2tir,2tir.uai,2tir.uai.evid,2tir.uai.ord,0,9,30,9.17,87,18.36,81,292,1.7,2,0.01,0.03,11.16,-40.145227,,,
3c2c,3c2c.uai,3c2c.uai.evid,3c2c.uai.ord,0,14,27,13.45,89,24.0,81,337,1.74,2,0.0,0.03,11.38,-47.627123,,,
3cao,3cao.uai,3cao.uai.evid,3cao.uai.ord,0,6,18,5.6,84,16.69,81,232,1.64,2,0.0,0.02,11.64,-19.320709,,-11.220194,
3cyr,3cyr.uai,3cyr.uai.evid,3cyr.uai.ord,0,6,28,6.63,91,21.85,81,240,1.62,2,0.0,0.01,10.18,-14.454009,,-9.439229,
3ebx,3ebx.uai,3ebx.uai.evid,3ebx.uai.ord,0,7,15,7.32,57,18.4,81,179,1.68,2,0.0,0.0,10.9,-43.186355,,-38.825276,
3ezm,3ezm.uai,3ezm.uai.evid,3ezm.uai.ord,0,4,12,4.95,88,17.2,81,199,1.56,2,0.01,0.04,10.76,-17.252239,,-8.41369,
3il8,3il8.uai,3il8.uai.evid,3il8.uai.ord,0,9,24,8.47,64,24.83,81,216,1.7,2,0.0,0.01,11.04,-21.06648,,,
3kvt,3kvt.uai,3kvt.uai.evid,3kvt.uai.ord,0,14,37,14.66,92,18.85,81,371,1.75,2,0.0,0.02,12.75,-69.702672,,,
3nul,3nul.uai,3nul.uai.evid,3nul.uai.ord,0,11,26,12.1,101,19.34,81,346,1.71,2,0.0,0.03,12.67,-45.141248,,,
3prn,3prn.uai,3prn.uai.evid,3prn.uai.ord,0,14,34,14.38,220,13.25,81,673,1.67,2,0.0,0.01,12.55,-126.475163,,,
3seb,3seb.uai,3seb.uai.evid,3seb.uai.ord,0,26,59,28.3,224,22.43,81,901,1.75,2,0.0,0.02,11.65,-127.788385,,,
3tss,3tss.uai,3tss.uai.evid,3tss.uai.ord,0,20,45,21.9,176,20.18,81,693,1.75,2,0.0,0.02,11.3,-118.004063,,,
3vub,3vub.uai,3vub.uai.evid,3vub.uai.ord,0,11,27,14.23,92,20.3,81,342,1.73,2,0.0,0.02,10.99,-24.123661,,,
451c,451c.uai,451c.uai.evid,451c.uai.ord,0,9,22,9.65,62,21.92,81,220,1.72,2,0.0,0.01,11.22,-16.086818,,,
4rhn,4rhn.uai,4rhn.uai.evid,4rhn.uai.ord,0,12,26,10.49,94,20.32,81,322,1.71,2,0.0,0.03,11.27,-39.843028,,,
5nul,5nul.uai,5nul.uai.evid,5nul.uai.ord,0,13,43,13.66,119,19.21,81,480,1.75,2,0.0,0.03,10.68,-68.206116,,,
7fd1,7fd1.uai,7fd1.uai.evid,7fd1.uai.ord,0,10,29,9.85,96,16.31,81,342,1.72,2,0.0,0.01,11.01,-59.959828,,,
